Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD7512,James,Beverages,Soft Drinks,Kanyakumari,9/28/2015,South,2479.7938479219024,0.22,536.86,Tamil Nadu
OD7513,Kumar,Snacks,Chocolates,Virudhunagar,10-09-2015,South,843.2960148203773,0.3,206.28,Tamil Nadu
OD7514,Shree,"Eggs, Meat & Fish",Eggs,Chennai,4/24/2018,South,2226.2583522034915,0.21,333.45,Tamil Nadu
OD7515,Rumaiza,Fruits & Veggies,Fresh Fruits,Pudukottai,10-10-2017,South,1382.8231355506766,0.14,303.84,Tamil Nadu
OD7516,Akash,Food Grains,Organic Staples,Dharmapuri,10/27/2018,South,3264.104952199303,0.33,550.42,Tamil Nadu
OD7517,Sudeep,Snacks,Noodles,Chennai,11-01-2015,South,1161.957237124736,0.28,276.26,Tamil Nadu
OD7518,Roshan,"Eggs, Meat & Fish",Eggs,Theni,07-05-2015,South,3564.6582542112733,0.31,915.75,Tamil Nadu
OD7519,Sabeela,Oil & Masala,Masalas,Namakkal,9/22/2017,South,2349.2670401521655,0.23,190.98,Tamil Nadu
OD7520,Surya,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,03-12-2016,South,2048.31596735921,0.14,449.12,Tamil Nadu
OD7521,Willams,Oil & Masala,Edible Oil & Ghee,Coimbatore,06-08-2016,South,2347.2843774965927,0.33,147.3,Tamil Nadu
OD7522,Akash,Bakery,Breads & Buns,Virudhunagar,08-01-2015,South,3052.6788657483485,0.26,991.6,Tamil Nadu
OD7523,James,Bakery,Breads & Buns,Cumbum,07-05-2016,South,2377.251809998145,0.22,723.24,Tamil Nadu
OD7524,Veronica,Food Grains,Dals & Pulses,Pudukottai,3/26/2016,South,961.7626601537311,0.2,128.7,Tamil Nadu
OD7525,Verma,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,10/20/2018,South,1664.1479598233468,0.28,176.7,Tamil Nadu
OD7526,Anu,Fruits & Veggies,Organic Vegetables,Viluppuram,04-12-2017,South,587.9614540457324,0.17,225.0,Tamil Nadu
OD7527,Arutra,Oil & Masala,Spices,Coimbatore,04-12-2017,South,903.4103249246783,0.15,34.05,Tamil Nadu
OD7528,Amy,Beverages,Health Drinks,Bodi,12/27/2016,South,2174.7197279776824,0.33,433.55,Tamil Nadu
OD7529,Ram,Oil & Masala,Masalas,Coimbatore,05-01-2016,South,1827.785011969572,0.12,141.76,Tamil Nadu
OD7530,Ram,Beverages,Soft Drinks,Vellore,6/18/2016,South,737.1397288833721,0.12,332.64,Tamil Nadu
OD7531,Willams,Fruits & Veggies,Organic Vegetables,Tirunelveli,8/27/2017,South,1089.8931921199526,0.31,246.6,Tamil Nadu
OD7532,Mathew,Food Grains,Atta & Flour,Ramanadhapuram,06-05-2018,South,3326.7660304354195,0.23,543.95,Tamil Nadu
OD7533,Adavan,Bakery,Biscuits,Pudukottai,06-08-2016,South,1647.7832838518163,0.26,58.9,Tamil Nadu
OD7534,Amrish,"Eggs, Meat & Fish",Eggs,Ooty,12-02-2018,South,2732.6916396692045,0.22,743.75,Tamil Nadu
OD7535,Haseena,Bakery,Cakes,Cumbum,11-12-2016,South,2473.999477831612,0.31,700.8,Tamil Nadu
OD7536,Hafiz,Snacks,Chocolates,Madurai,11-01-2015,South,1870.8887752947196,0.27,187.46,Tamil Nadu
OD7537,Shah,Bakery,Cakes,Chennai,09-06-2016,South,1413.8647645753074,0.32,314.88,Tamil Nadu
OD7538,Vinne,Fruits & Veggies,Organic Vegetables,Virudhunagar,6/15/2018,South,1382.8362580710764,0.3,67.02,Tamil Nadu
OD7539,Jonas,Oil & Masala,Spices,Cumbum,11/20/2017,South,2272.2332861043974,0.25,488.88,Tamil Nadu
OD7540,Vince,Food Grains,Rice,Perambalur,4/29/2015,South,2240.210153462139,0.23,409.2,Tamil Nadu
OD7541,Surya,Oil & Masala,Masalas,Theni,05-01-2016,South,682.5205585341255,0.14,26.85,Tamil Nadu
OD7542,Malik,Oil & Masala,Edible Oil & Ghee,Bodi,6/26/2018,South,2008.619530543057,0.19,172.48,Tamil Nadu
OD7543,Surya,Snacks,Noodles,Tirunelveli,5/14/2017,South,1831.863512252244,0.27,518.28,Tamil Nadu
OD7544,Sudha,"Eggs, Meat & Fish",Fish,Tenkasi,11/24/2018,South,2355.2464647672914,0.1,238.29,Tamil Nadu
OD7545,James,Beverages,Health Drinks,Viluppuram,06-08-2016,South,3106.066242881327,0.24,233.09,Tamil Nadu
OD7546,Vidya,Fruits & Veggies,Organic Vegetables,Karur,10/27/2018,South,2505.832850199016,0.33,325.0,Tamil Nadu
OD7547,Harish,Bakery,Breads & Buns,Viluppuram,6/15/2018,South,786.0202413737144,0.26,50.85,Tamil Nadu
OD7548,Roshan,Oil & Masala,Edible Oil & Ghee,Dharmapuri,12/18/2016,South,1186.9211991586442,0.19,190.0,Tamil Nadu
OD7549,Jonas,Food Grains,Dals & Pulses,Bodi,12/18/2016,South,2887.4028017203805,0.1,1014.37,Tamil Nadu
OD7550,Malik,"Eggs, Meat & Fish",Eggs,Chennai,9/28/2015,South,2472.476667411892,0.28,591.66,Tamil Nadu
OD7551,Willams,Beverages,Health Drinks,Ooty,06-10-2018,South,1914.821148916652,0.34,446.4,Tamil Nadu
OD7552,Komal,"Eggs, Meat & Fish",Fish,Tenkasi,06-08-2016,South,3455.72097978779,0.13,124.6,Tamil Nadu
OD7553,Sharon,Snacks,Cookies,Salem,11-08-2016,South,1025.5008331067468,0.23,232.2,Tamil Nadu
OD7554,Anu,Snacks,Cookies,Perambalur,11-01-2015,South,1776.3801468333527,0.1,463.59,Tamil Nadu
OD7555,Shah,Oil & Masala,Masalas,Tenkasi,5/28/2017,South,2895.7152310931374,0.35,125.86,Tamil Nadu
OD7556,Verma,Snacks,Cookies,Vellore,12/16/2015,South,3139.201007074328,0.25,336.0,Tamil Nadu
OD7557,Willams,"Eggs, Meat & Fish",Mutton,Trichy,3/31/2015,South,826.2889820768233,0.14,221.76,Tamil Nadu
OD7558,Mathew,"Eggs, Meat & Fish",Fish,Namakkal,9/25/2016,South,1214.922232044707,0.16,49.05,Tamil Nadu
OD7559,Muneer,Bakery,Biscuits,Cumbum,1/20/2015,South,2748.78844913516,0.32,789.2,Tamil Nadu
OD7560,Rumaiza,Bakery,Biscuits,Pudukottai,5/17/2017,South,1956.1157661066595,0.19,433.44,Tamil Nadu
OD7561,Malik,Food Grains,Organic Staples,Kanyakumari,5/14/2017,South,1969.974287421874,0.34,493.68,Tamil Nadu
OD7562,Verma,Bakery,Cakes,Tirunelveli,11-12-2016,South,2547.285738948217,0.33,737.2,Tamil Nadu
OD7563,Ridhesh,Fruits & Veggies,Organic Vegetables,Coimbatore,06-08-2016,South,2656.3889991817287,0.15,703.15,Tamil Nadu
OD7564,Esther,"Eggs, Meat & Fish",Chicken,Karur,9/25/2016,South,1957.1959451665177,0.18,216.3,Tamil Nadu
OD7565,Verma,Snacks,Noodles,Virudhunagar,5/14/2017,South,1612.8151794698001,0.27,78.33,Tamil Nadu
OD7566,Ridhesh,Bakery,Breads & Buns,Krishnagiri,11-12-2016,South,2124.307709798381,0.25,512.14,Tamil Nadu
OD7567,Amy,Beverages,Health Drinks,Kanyakumari,10/27/2018,South,3160.608605475292,0.26,793.56,Tamil Nadu
OD7568,Esther,Snacks,Cookies,Vellore,10-10-2017,South,2588.0325235706673,0.23,296.38,Tamil Nadu
OD7569,Kumar,Snacks,Noodles,Nagercoil,12/29/2017,South,1718.2153783462002,0.35,470.7,Tamil Nadu
OD7570,Ram,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,11/24/2018,South,3375.4913328504504,0.29,343.28,Tamil Nadu
OD7571,Haseena,"Eggs, Meat & Fish",Eggs,Chennai,3/19/2017,South,3065.1353866403233,0.32,469.35,Tamil Nadu
OD7572,Rumaiza,Food Grains,Organic Staples,Madurai,10/28/2017,South,1220.7412292258732,0.13,438.17,Tamil Nadu
OD7573,Rumaiza,"Eggs, Meat & Fish",Mutton,Dharmapuri,03-10-2018,South,2508.3750543571773,0.16,554.58,Tamil Nadu
OD7574,Anu,Food Grains,Rice,Tenkasi,12/29/2017,South,1518.3319289362837,0.12,251.46,Tamil Nadu
OD7575,Hafiz,Oil & Masala,Spices,Ramanadhapuram,9/25/2016,South,780.9809679430169,0.28,237.8,Tamil Nadu
OD7576,Veronica,Food Grains,Atta & Flour,Krishnagiri,11-07-2016,South,958.4734044616554,0.35,235.28,Tamil Nadu
OD7577,Sudha,Bakery,Breads & Buns,Bodi,5/27/2018,South,2085.5045612515855,0.32,742.05,Tamil Nadu
OD7578,Anu,Fruits & Veggies,Fresh Fruits,Krishnagiri,04-06-2018,South,1409.0174172465913,0.23,441.0,Tamil Nadu
OD7579,Amrish,Food Grains,Organic Staples,Kanyakumari,5/17/2017,South,1162.8270950924107,0.18,344.88,Tamil Nadu
OD7580,Esther,Food Grains,Organic Staples,Nagercoil,07-01-2015,South,2253.029573802774,0.32,707.7,Tamil Nadu
OD7581,Aditi,Snacks,Chocolates,Ooty,11/28/2017,South,2562.4184434610793,0.29,527.68,Tamil Nadu
OD7582,Krithika,Oil & Masala,Spices,Virudhunagar,11-08-2016,South,3668.9566011631337,0.3,362.85,Tamil Nadu
OD7583,Haseena,Beverages,Health Drinks,Cumbum,5/14/2017,South,3172.909293419239,0.23,236.4,Tamil Nadu
OD7584,Shah,Bakery,Cakes,Namakkal,3/28/2018,South,823.0379434293975,0.24,66.0,Tamil Nadu
OD7585,Arutra,Fruits & Veggies,Fresh Fruits,Dharmapuri,11-07-2016,South,1024.7313119746414,0.25,199.08,Tamil Nadu
OD7586,Yusuf,Oil & Masala,Edible Oil & Ghee,Nagercoil,11/30/2015,South,2196.4982450402613,0.13,335.58,Tamil Nadu
OD7587,Veronica,Bakery,Biscuits,Karur,05-12-2018,West,1524.1356221065453,0.1,131.13,Tamil Nadu
OD7588,Harish,Oil & Masala,Spices,Theni,3/14/2015,West,1171.113164838612,0.16,177.2,Tamil Nadu
OD7589,Ramesh,"Eggs, Meat & Fish",Mutton,Cumbum,11-04-2015,West,2157.3217737309233,0.26,377.25,Tamil Nadu
OD7590,Shah,Oil & Masala,Masalas,Salem,01-12-2018,West,1584.2535986734968,0.26,67.56,Tamil Nadu
OD7591,Shah,Snacks,Cookies,Vellore,7/21/2017,West,3130.9774877631025,0.33,688.2,Tamil Nadu
OD7592,James,Oil & Masala,Masalas,Ramanadhapuram,04-06-2015,West,2187.4166414260953,0.23,171.16,Tamil Nadu
OD7593,Krithika,Bakery,Cakes,Tenkasi,1/23/2018,West,1591.2419765409236,0.32,226.6,Tamil Nadu
OD7594,Ramesh,Food Grains,Organic Staples,Salem,12/23/2017,West,1914.6606126683682,0.11,215.54,Tamil Nadu
OD7595,Amy,Fruits & Veggies,Organic Vegetables,Namakkal,12/24/2015,West,890.1610112951998,0.31,110.6,Tamil Nadu
OD7596,Malik,Fruits & Veggies,Organic Fruits,Ooty,12-08-2018,West,2107.1338245585075,0.1,855.36,Tamil Nadu
OD7597,Yusuf,Food Grains,Atta & Flour,Namakkal,7/28/2018,West,2496.8074302316736,0.24,830.4,Tamil Nadu
OD7598,Roshan,Food Grains,Atta & Flour,Ooty,8/21/2016,West,1668.4000249246862,0.13,336.82,Tamil Nadu
OD7599,Adavan,Fruits & Veggies,Fresh Vegetables,Dindigul,12/17/2018,West,1160.3989454041775,0.34,64.89,Tamil Nadu
OD7600,Arvind,Beverages,Health Drinks,Chennai,11/26/2015,West,2503.2509169469677,0.29,771.3,Tamil Nadu
OD7601,Mathew,Oil & Masala,Spices,Karur,12/26/2017,West,1294.2995885583377,0.21,119.28,Tamil Nadu
OD7602,Jackson,Oil & Masala,Spices,Coimbatore,4/13/2016,West,920.2907054865966,0.24,70.3,Tamil Nadu
OD7603,Verma,Bakery,Biscuits,Ooty,2/14/2015,West,1710.1220991314042,0.12,431.52,Tamil Nadu
OD7604,Arutra,Bakery,Breads & Buns,Tirunelveli,04-12-2015,West,1176.12613900365,0.12,204.06,Tamil Nadu
OD7605,Sabeela,Food Grains,Atta & Flour,Tenkasi,4/30/2018,West,865.8289990283839,0.25,30.8,Tamil Nadu
OD7606,Vinne,Snacks,Cookies,Chennai,9/19/2018,West,2353.0553517713724,0.18,845.38,Tamil Nadu
OD7607,Haseena,Beverages,Health Drinks,Chennai,9/18/2016,West,1216.3218055668474,0.23,174.42,Tamil Nadu
OD7608,Sabeela,Fruits & Veggies,Organic Fruits,Tirunelveli,8/22/2017,West,2696.007417539667,0.31,250.12,Tamil Nadu
OD7609,Amy,Food Grains,Atta & Flour,Pudukottai,12-08-2017,West,1114.6516563011642,0.34,113.55,Tamil Nadu
OD7610,Peer,Oil & Masala,Edible Oil & Ghee,Pudukottai,09-03-2018,West,3162.250851470329,0.34,483.23,Tamil Nadu
OD7611,Amy,Beverages,Health Drinks,Nagercoil,12/31/2017,West,1181.0548351180892,0.23,120.82,Tamil Nadu
OD7612,Aditi,Bakery,Biscuits,Trichy,10/15/2018,West,1973.689244254889,0.11,371.85,Tamil Nadu
OD7613,Roshan,Beverages,Health Drinks,Ramanadhapuram,12/23/2017,West,1472.8393665284182,0.25,295.88,Tamil Nadu
OD7614,Roshan,"Eggs, Meat & Fish",Eggs,Bodi,3/25/2018,West,1712.959329355835,0.13,237.12,Tamil Nadu
OD7615,Vidya,Beverages,Health Drinks,Pudukottai,8/17/2018,West,3130.5719114127996,0.32,576.0,Tamil Nadu
OD7616,Ganesh,Beverages,Soft Drinks,Pudukottai,4/25/2016,West,991.0337803742246,0.19,58.94,Tamil Nadu
OD7617,Jonas,Oil & Masala,Spices,Dharmapuri,04-03-2015,West,1800.1320011229473,0.17,481.44,Tamil Nadu
OD7618,Komal,Snacks,Chocolates,Pudukottai,12/23/2017,West,1193.2292611062933,0.3,186.5,Tamil Nadu
OD7619,Sudha,Snacks,Chocolates,Salem,11/16/2015,West,921.5273602539544,0.24,315.0,Tamil Nadu
OD7620,Arvind,Food Grains,Rice,Bodi,10/26/2016,West,1343.2896960053895,0.27,83.7,Tamil Nadu
OD7621,Sundar,Oil & Masala,Edible Oil & Ghee,Vellore,9/25/2016,West,3199.774990969797,0.26,122.15,Tamil Nadu
OD7622,Mathew,Oil & Masala,Spices,Virudhunagar,04-10-2017,West,2331.242405344072,0.35,648.21,Tamil Nadu
OD7623,Haseena,Fruits & Veggies,Fresh Fruits,Chennai,8/17/2018,West,2527.1141064446433,0.14,425.03,Tamil Nadu
OD7624,Sundar,Beverages,Soft Drinks,Ooty,3/14/2015,West,2475.7111951616744,0.2,565.04,Tamil Nadu
OD7625,Haseena,Fruits & Veggies,Fresh Fruits,Chennai,5/13/2015,West,3085.7110936835284,0.15,350.37,Tamil Nadu
OD7626,Hafiz,Bakery,Breads & Buns,Bodi,5/18/2016,West,2033.007702979583,0.25,571.13,Tamil Nadu
OD7627,Veronica,Fruits & Veggies,Fresh Fruits,Virudhunagar,3/19/2016,West,1403.7961793859415,0.21,413.7,Tamil Nadu
OD7628,Haseena,Bakery,Breads & Buns,Chennai,8/21/2017,West,1146.779413815285,0.15,333.0,Tamil Nadu
OD7629,Ridhesh,Snacks,Chocolates,Tirunelveli,06-03-2018,West,1639.3932501617953,0.1,265.12,Tamil Nadu
OD7630,Vidya,Bakery,Breads & Buns,Karur,06-12-2017,West,2309.19579641972,0.35,531.36,Tamil Nadu
OD7631,Rumaiza,Oil & Masala,Masalas,Ooty,9/20/2015,West,1490.4680908022399,0.32,215.97,Tamil Nadu
OD7632,Verma,"Eggs, Meat & Fish",Chicken,Trichy,9/26/2017,West,836.5366122414024,0.3,61.3,Tamil Nadu
OD7633,Jonas,Oil & Masala,Spices,Ramanadhapuram,11/21/2015,West,1149.2539727082508,0.18,185.02,Tamil Nadu
OD7634,Veena,"Eggs, Meat & Fish",Chicken,Dindigul,9/20/2017,West,955.1235881244569,0.26,130.8,Tamil Nadu
OD7635,Surya,Bakery,Cakes,Salem,12/23/2017,West,2628.8471967252217,0.11,739.86,Tamil Nadu
OD7636,Jonas,Oil & Masala,Masalas,Salem,11-09-2018,West,1643.8623545570708,0.25,123.3,Tamil Nadu
OD7637,Sabeela,Snacks,Chocolates,Virudhunagar,12/25/2018,West,669.1433410634564,0.15,84.0,Tamil Nadu
OD7638,Kumar,Food Grains,Dals & Pulses,Salem,3/16/2018,West,2517.957166434895,0.15,232.98,Tamil Nadu
OD7639,Mathew,"Eggs, Meat & Fish",Mutton,Nagercoil,12-08-2016,West,2896.4258651803907,0.32,642.24,Tamil Nadu
OD7640,Willams,"Eggs, Meat & Fish",Eggs,Tirunelveli,8/15/2016,West,666.2340247817334,0.34,120.48,Tamil Nadu
OD7641,Jackson,Beverages,Soft Drinks,Coimbatore,02-04-2017,West,1132.4341430116037,0.13,309.42,Tamil Nadu
OD7642,Ganesh,Fruits & Veggies,Fresh Vegetables,Coimbatore,10-08-2018,West,2620.0763257005665,0.21,197.9,Tamil Nadu
OD7643,Sharon,Fruits & Veggies,Organic Vegetables,Tirunelveli,12/27/2016,West,3385.52378395779,0.27,398.08,Tamil Nadu
OD7644,Amy,Beverages,Health Drinks,Tenkasi,12/23/2017,West,2453.7036493176092,0.31,736.56,Tamil Nadu
OD7645,Amy,"Eggs, Meat & Fish",Chicken,Tenkasi,11/24/2015,West,3453.435293919484,0.23,839.65,Tamil Nadu
OD7646,Sheeba,Beverages,Soft Drinks,Virudhunagar,12/26/2017,West,3330.437786169468,0.35,657.14,Tamil Nadu
OD7647,Shah,"Eggs, Meat & Fish",Fish,Pudukottai,9/18/2016,West,1249.5838431452053,0.1,285.56,Tamil Nadu
OD7648,James,Bakery,Biscuits,Pudukottai,05-12-2018,West,2873.12027599411,0.31,137.68,Tamil Nadu
OD7649,Arutra,Bakery,Biscuits,Tenkasi,2/14/2015,West,2496.9214028023252,0.32,253.26,Tamil Nadu
OD7650,Ram,Fruits & Veggies,Organic Fruits,Namakkal,3/16/2018,West,707.6645290505902,0.34,50.4,Tamil Nadu
OD7651,Vinne,"Eggs, Meat & Fish",Fish,Pudukottai,9/28/2016,West,2676.0854907500084,0.15,761.52,Tamil Nadu
OD7652,Arutra,Oil & Masala,Masalas,Karur,12-02-2017,West,2076.814149336524,0.22,723.6,Tamil Nadu
OD7653,Ravi,Food Grains,Organic Staples,Cumbum,1/24/2018,West,2406.1060640122805,0.25,404.34,Tamil Nadu
OD7654,Muneer,Snacks,Chocolates,Pudukottai,12/26/2017,West,2432.6624568966463,0.22,388.3,Tamil Nadu
OD7655,Hussain,Bakery,Breads & Buns,Pudukottai,9/19/2018,West,2560.532431280588,0.16,493.74,Tamil Nadu
OD7656,Mathew,"Eggs, Meat & Fish",Mutton,Karur,6/13/2015,West,853.7247492795485,0.2,289.82,Tamil Nadu
OD7657,Arutra,Beverages,Health Drinks,Viluppuram,10/31/2015,West,3627.27648621884,0.24,575.76,Tamil Nadu
OD7658,Arvind,"Eggs, Meat & Fish",Chicken,Trichy,4/26/2016,West,1349.0483593165654,0.18,421.41,Tamil Nadu
OD7659,Sudha,Beverages,Health Drinks,Theni,4/30/2016,West,2147.09885150361,0.23,362.64,Tamil Nadu
OD7660,Arutra,Snacks,Chocolates,Krishnagiri,12/22/2018,West,964.4409370911823,0.19,240.9,Tamil Nadu
OD7661,Sharon,Fruits & Veggies,Fresh Fruits,Nagercoil,02-06-2016,West,2737.1311083060464,0.25,217.2,Tamil Nadu
OD7662,Suresh,Oil & Masala,Spices,Pudukottai,12/23/2017,West,1549.7712570882957,0.27,414.96,Tamil Nadu
OD7663,Krithika,Oil & Masala,Spices,Virudhunagar,5/27/2018,West,2435.486670268096,0.18,486.0,Tamil Nadu
OD7664,Shree,Snacks,Noodles,Trichy,10/31/2015,West,2605.456043606692,0.28,315.54,Tamil Nadu
OD7665,Komal,Beverages,Health Drinks,Madurai,2/18/2016,West,924.064111676688,0.12,254.8,Tamil Nadu
OD7666,Aditi,Fruits & Veggies,Organic Fruits,Karur,07-11-2018,West,1781.6609547696153,0.24,250.2,Tamil Nadu
OD7667,Ram,Fruits & Veggies,Fresh Vegetables,Karur,3/30/2015,West,1821.1479820919221,0.26,396.2,Tamil Nadu
OD7668,Vinne,Snacks,Chocolates,Krishnagiri,11/26/2015,West,1815.5781235778682,0.14,422.01,Tamil Nadu
OD7669,Alan,Beverages,Health Drinks,Tenkasi,04-06-2015,West,2691.7614820344297,0.33,720.4,Tamil Nadu
OD7670,Mathew,Snacks,Cookies,Theni,05-04-2018,West,2704.3519256491386,0.29,718.2,Tamil Nadu
OD7671,Malik,Snacks,Cookies,Chennai,9/22/2018,West,2444.419988738908,0.32,267.24,Tamil Nadu
OD7672,Amy,Food Grains,Dals & Pulses,Coimbatore,8/22/2017,West,1990.7984967031953,0.14,197.4,Tamil Nadu
OD7673,Harish,Food Grains,Atta & Flour,Madurai,06-02-2017,West,2164.5669451649883,0.17,336.0,Tamil Nadu
OD7674,Sudha,Food Grains,Dals & Pulses,Tirunelveli,8/17/2018,West,1367.8068738791178,0.26,130.65,Tamil Nadu
OD7675,Veronica,Bakery,Cakes,Nagercoil,09-09-2018,West,2844.794565751575,0.26,936.54,Tamil Nadu
OD7676,Ramesh,Fruits & Veggies,Organic Vegetables,Theni,03-12-2018,West,2197.7933428793817,0.13,196.1,Tamil Nadu
OD7677,Willams,Bakery,Biscuits,Kanyakumari,09-03-2016,West,3265.6850169144277,0.32,626.92,Tamil Nadu
OD7678,Anu,Oil & Masala,Edible Oil & Ghee,Bodi,12/22/2018,West,701.4236427239947,0.1,399.6,Tamil Nadu
OD7679,Kumar,Bakery,Cakes,Kanyakumari,3/30/2015,West,3300.651534666661,0.3,789.36,Tamil Nadu
OD7680,Hussain,Food Grains,Organic Staples,Ramanadhapuram,3/31/2018,West,2378.195112674502,0.12,195.93,Tamil Nadu
OD7681,Krithika,Bakery,Biscuits,Pudukottai,9/28/2016,West,2418.308359505953,0.2,482.49,Tamil Nadu
OD7682,Malik,"Eggs, Meat & Fish",Fish,Ramanadhapuram,8/20/2018,West,2341.5392407583477,0.15,920.7,Tamil Nadu
OD7683,Shah,"Eggs, Meat & Fish",Mutton,Perambalur,10-05-2018,West,3231.234985281026,0.29,434.34,Tamil Nadu
OD7684,Peer,Bakery,Breads & Buns,Namakkal,9/24/2016,West,948.1382256224604,0.14,125.1,Tamil Nadu
OD7685,Shree,Fruits & Veggies,Organic Vegetables,Salem,10/27/2017,West,2834.223065148155,0.24,194.2,Tamil Nadu
OD7686,Krithika,Oil & Masala,Edible Oil & Ghee,Karur,9/16/2017,West,2703.696557228883,0.19,412.86,Tamil Nadu
OD7687,Ganesh,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,11/19/2016,West,1831.6193905775503,0.17,562.4,Tamil Nadu
OD7688,Komal,"Eggs, Meat & Fish",Fish,Ooty,9/20/2017,West,1612.2540411038729,0.25,417.36,Tamil Nadu
OD7689,Shah,"Eggs, Meat & Fish",Mutton,Krishnagiri,11/21/2018,West,831.8090969138276,0.31,46.16,Tamil Nadu
OD7690,Arvind,Fruits & Veggies,Fresh Fruits,Karur,10/29/2016,West,1198.3629372764449,0.27,250.85,Tamil Nadu
OD7691,Jonas,Beverages,Soft Drinks,Tirunelveli,4/30/2018,West,814.949498212297,0.23,99.96,Tamil Nadu
OD7692,Sabeela,Snacks,Chocolates,Cumbum,12-05-2016,West,2356.2034309819137,0.35,160.8,Tamil Nadu
OD7693,Muneer,Snacks,Noodles,Dharmapuri,5/30/2018,West,3077.0537972948723,0.3,711.88,Tamil Nadu
OD7694,Sudeep,Beverages,Soft Drinks,Kanyakumari,8/25/2015,West,690.1157512243948,0.17,239.51,Tamil Nadu
OD7695,Mathew,Oil & Masala,Spices,Tirunelveli,05-09-2017,West,2071.679922633024,0.34,92.26,Tamil Nadu
OD7696,Vince,Snacks,Cookies,Madurai,02-01-2017,West,1816.4692228306317,0.16,131.1,Tamil Nadu
OD7697,Shah,Food Grains,Dals & Pulses,Theni,3/23/2016,West,2351.99512033306,0.34,641.52,Tamil Nadu
OD7698,Veronica,Oil & Masala,Masalas,Dindigul,3/22/2016,West,880.5810672982107,0.21,127.5,Tamil Nadu
OD7699,Amy,Snacks,Cookies,Dharmapuri,12-08-2018,West,1820.3605597497285,0.28,99.44,Tamil Nadu
OD7700,Adavan,"Eggs, Meat & Fish",Fish,Chennai,12/29/2015,West,2677.344058949243,0.2,521.91,Tamil Nadu
OD7701,Sharon,Bakery,Cakes,Dindigul,12-10-2015,West,2697.4418865570797,0.21,211.31,Tamil Nadu
OD7702,Malik,"Eggs, Meat & Fish",Chicken,Virudhunagar,12-10-2015,West,707.6554892895807,0.25,168.0,Tamil Nadu
OD7703,Veronica,Bakery,Biscuits,Dindigul,1/23/2018,West,2394.396170095337,0.28,601.12,Tamil Nadu
OD7704,Akash,Bakery,Breads & Buns,Ooty,11/24/2015,West,2419.058100903453,0.17,500.08,Tamil Nadu
OD7705,Alan,Bakery,Biscuits,Dindigul,12/17/2018,West,2331.1577563571623,0.35,434.43,Tamil Nadu
OD7706,Surya,Beverages,Health Drinks,Dharmapuri,09-04-2018,West,1227.4804551222358,0.17,140.28,Tamil Nadu
OD7707,Harish,Food Grains,Organic Staples,Namakkal,8/25/2015,West,2445.11009797696,0.12,749.48,Tamil Nadu
OD7708,Ravi,Bakery,Breads & Buns,Bodi,10/31/2015,West,1136.4024689645994,0.16,303.6,Tamil Nadu
OD7709,Vince,Oil & Masala,Edible Oil & Ghee,Bodi,12/23/2017,West,853.7696162126697,0.34,243.54,Tamil Nadu
OD7710,Yusuf,Bakery,Biscuits,Tirunelveli,12-01-2018,West,1681.523172408602,0.1,79.15,Tamil Nadu
OD7711,Kumar,Snacks,Cookies,Kanyakumari,07-11-2018,West,3002.961875726307,0.17,186.48,Tamil Nadu
OD7712,Sheeba,"Eggs, Meat & Fish",Chicken,Pudukottai,02-05-2018,West,1894.6967634233013,0.2,129.92,Tamil Nadu
OD7713,Arutra,Beverages,Health Drinks,Salem,3/18/2018,West,1403.8874075562028,0.3,206.85,Tamil Nadu
OD7714,Hafiz,Fruits & Veggies,Organic Fruits,Virudhunagar,12-02-2018,West,879.9932153093414,0.2,145.2,Tamil Nadu
OD7715,Akash,Food Grains,Rice,Dharmapuri,7/26/2016,West,3029.986717368846,0.21,733.95,Tamil Nadu
OD7716,Peer,Food Grains,Rice,Virudhunagar,7/21/2015,West,2769.522308431327,0.15,128.64,Tamil Nadu
OD7717,Verma,Fruits & Veggies,Fresh Fruits,Tenkasi,8/13/2016,West,3097.739430327078,0.33,696.32,Tamil Nadu
OD7718,Malik,Fruits & Veggies,Fresh Fruits,Perambalur,03-07-2015,West,1888.6491633360315,0.32,153.66,Tamil Nadu
OD7719,Yadav,Snacks,Chocolates,Dharmapuri,3/18/2018,West,1619.4174097809007,0.13,125.1,Tamil Nadu
OD7720,Amrish,Oil & Masala,Spices,Namakkal,9/24/2017,West,702.2920683475935,0.24,45.44,Tamil Nadu
OD7721,Mathew,Bakery,Cakes,Madurai,7/21/2017,West,2524.7856613907793,0.32,258.9,Tamil Nadu
OD7722,Sudha,"Eggs, Meat & Fish",Fish,Salem,10-05-2018,West,1281.3317647921642,0.11,303.49,Tamil Nadu
OD7723,Jonas,"Eggs, Meat & Fish",Chicken,Tirunelveli,9/16/2018,West,1663.3476783982976,0.19,63.9,Tamil Nadu
OD7724,Komal,Fruits & Veggies,Fresh Fruits,Namakkal,2/23/2018,West,814.3549897074989,0.29,255.15,Tamil Nadu
OD7725,Surya,Snacks,Chocolates,Trichy,10/15/2018,West,2798.2518172109844,0.26,612.34,Tamil Nadu
OD7726,Veronica,Snacks,Cookies,Perambalur,12/22/2018,West,1318.8535151652138,0.19,300.3,Tamil Nadu
